ID,Price,neighborhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
7279874,135,Fenway/Kenmore,3,NA,1,1,100,15,https://www.airbnb.com/rooms/7279874
7287822,94,Jamaica Plain,4,NA,1,4,98,228,https://www.airbnb.com/rooms/7287822
7292184,100,Dorchester,7,NA,3,3,90,23,https://www.airbnb.com/rooms/7292184
7298966,87,Allston-Brighton,2,NA,1,1,94,7,https://www.airbnb.com/rooms/7298966
7310887,285,Allston-Brighton,5,NA,3,4,99,172,https://www.airbnb.com/rooms/7310887
7330494,76,South Boston,2,NA,1,1,97,280,https://www.airbnb.com/rooms/7330494
7342489,100,Beacon Hill,4,NA,2,2,91,120,https://www.airbnb.com/rooms/7342489
7474044,70,Beacon Hill,2,NA,1,1,94,75,https://www.airbnb.com/rooms/7474044
7474855,78,Beacon Hill,2,NA,1,1,97,141,https://www.airbnb.com/rooms/7474855
7475052,78,Beacon Hill,2,NA,1,1,95,134,https://www.airbnb.com/rooms/7475052
7475215,75,Beacon Hill,2,NA,1,1,96,137,https://www.airbnb.com/rooms/7475215
7475379,75,Beacon Hill,2,NA,1,1,96,194,https://www.airbnb.com/rooms/7475379
7475573,75,Beacon Hill,2,NA,1,1,95,153,https://www.airbnb.com/rooms/7475573
7479725,44,Allston-Brighton,2,NA,1,1,95,13,https://www.airbnb.com/rooms/7479725
7482195,50,Roslindale,1,NA,1,1,93,3,https://www.airbnb.com/rooms/7482195
7497047,35,Hyde Park,1,NA,1,1,96,11,https://www.airbnb.com/rooms/7497047
7499960,198,Fenway/Kenmore,1,NA,1,1,93,15,https://www.airbnb.com/rooms/7499960
7511737,75,Beacon Hill,2,NA,1,1,94,162,https://www.airbnb.com/rooms/7511737
7513605,70,Beacon Hill,2,NA,1,1,93,134,https://www.airbnb.com/rooms/7513605
7513906,83,Beacon Hill,2,NA,1,1,95,137,https://www.airbnb.com/rooms/7513906
7514024,78,Beacon Hill,2,NA,1,1,92,137,https://www.airbnb.com/rooms/7514024
7514336,80,Beacon Hill,2,NA,1,1,89,121,https://www.airbnb.com/rooms/7514336
7527149,629,Beacon Hill,7,NA,4,5,99,53,https://www.airbnb.com/rooms/7527149
7527677,69,Allston-Brighton,1,NA,1,1,78,8,https://www.airbnb.com/rooms/7527677
7531700,78,Beacon Hill,2,NA,1,1,94,145,https://www.airbnb.com/rooms/7531700
7540480,600,South End,4,NA,1,2,96,190,https://www.airbnb.com/rooms/7540480
7575052,70,South End,4,NA,1,0,98,75,https://www.airbnb.com/rooms/7575052
7611271,576,South Boston,8,NA,5,6,97,68,https://www.airbnb.com/rooms/7611271
7614517,174,Beacon Hill,2,NA,1,1,98,277,https://www.airbnb.com/rooms/7614517
7618925,599,Roxbury,8,NA,4,4,100,3,https://www.airbnb.com/rooms/7618925
7633883,129,Roxbury,7,NA,3,3,94,99,https://www.airbnb.com/rooms/7633883
7635616,71,Beacon Hill,2,NA,1,1,94,183,https://www.airbnb.com/rooms/7635616
7637094,123,Fenway/Kenmore,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/7637094
7693354,86,Dorchester,2,NA,1,1,94,294,https://www.airbnb.com/rooms/7693354
7694365,67,Beacon Hill,2,NA,1,1,93,106,https://www.airbnb.com/rooms/7694365
7694559,69,Beacon Hill,2,NA,1,1,95,89,https://www.airbnb.com/rooms/7694559
7713815,67,Beacon Hill,2,NA,1,1,93,123,https://www.airbnb.com/rooms/7713815
7714627,159,South End,3,NA,1,1,97,223,https://www.airbnb.com/rooms/7714627
7728499,79,Beacon Hill,2,NA,1,1,93,209,https://www.airbnb.com/rooms/7728499
7783953,78,Allston-Brighton,2,NA,1,1,89,11,https://www.airbnb.com/rooms/7783953
7826559,200,South End,4,NA,2,1,NA,0,https://www.airbnb.com/rooms/7826559
7832890,80,Beacon Hill,2,NA,1,1,93,219,https://www.airbnb.com/rooms/7832890
7837202,78,Beacon Hill,2,NA,1,1,95,104,https://www.airbnb.com/rooms/7837202
7854872,66,Beacon Hill,2,NA,1,1,92,142,https://www.airbnb.com/rooms/7854872
7856208,180,South End,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/7856208
7868209,76,Allston-Brighton,2,NA,1,1,90,2,https://www.airbnb.com/rooms/7868209
7910223,200,Jamaica Plain,2,NA,1,2,97,249,https://www.airbnb.com/rooms/7910223
7911936,67,Beacon Hill,2,NA,1,1,93,111,https://www.airbnb.com/rooms/7911936
7913309,99,Downtown Crossing,2,NA,NA,1,99,22,https://www.airbnb.com/rooms/7913309
7916575,65,Beacon Hill,2,NA,1,1,91,109,https://www.airbnb.com/rooms/7916575
7927765,75,Dorchester,2,NA,1,1,90,4,https://www.airbnb.com/rooms/7927765
7933149,120,Roxbury,2,NA,1,1,94,26,https://www.airbnb.com/rooms/7933149
7934491,100,Dorchester,2,NA,1,1,100,1,https://www.airbnb.com/rooms/7934491
7939556,100,Dorchester,2,NA,1,1,100,1,https://www.airbnb.com/rooms/7939556
7949859,85,Dorchester,2,NA,1,1,90,6,https://www.airbnb.com/rooms/7949859
7965521,225,South End,2,NA,1,1,93,171,https://www.airbnb.com/rooms/7965521
7984226,250,North End,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/7984226
8014642,79,Roxbury,2,NA,1,1,70,2,https://www.airbnb.com/rooms/8014642
8025718,79,Beacon Hill,2,NA,1,1,90,88,https://www.airbnb.com/rooms/8025718
8055839,206,South Boston,4,NA,2,2,88,5,https://www.airbnb.com/rooms/8055839
8063815,849,Fenway/Kenmore,3,NA,1,2,100,1,https://www.airbnb.com/rooms/8063815
8081935,849,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/8081935
8082512,66,Beacon Hill,2,NA,1,1,90,88,https://www.airbnb.com/rooms/8082512
8097453,849,Fenway/Kenmore,3,NA,1,2,100,1,https://www.airbnb.com/rooms/8097453
8112652,38,Allston-Brighton,1,NA,1,1,93,9,https://www.airbnb.com/rooms/8112652
8116523,178,Roxbury,3,NA,1,2,92,181,https://www.airbnb.com/rooms/8116523
8133752,70,Dorchester,2,NA,1,0,97,33,https://www.airbnb.com/rooms/8133752
8163273,899,Fenway/Kenmore,5,NA,2,2,80,3,https://www.airbnb.com/rooms/8163273
8164146,899,Fenway/Kenmore,5,NA,2,3,85,4,https://www.airbnb.com/rooms/8164146
8164953,899,Fenway/Kenmore,5,NA,2,3,96,5,https://www.airbnb.com/rooms/8164953
8165898,899,Fenway/Kenmore,5,NA,2,3,96,5,https://www.airbnb.com/rooms/8165898
8224214,90,Allston-Brighton,6,NA,3,3,93,150,https://www.airbnb.com/rooms/8224214
8227206,125,North End,2,NA,1,1,97,121,https://www.airbnb.com/rooms/8227206
8231382,59,East Boston,3,NA,1,2,88,152,https://www.airbnb.com/rooms/8231382
8271384,171,Jamaica Plain,2,NA,NA,1,96,316,https://www.airbnb.com/rooms/8271384
8283433,293,Jamaica Plain,7,NA,2,5,99,77,https://www.airbnb.com/rooms/8283433
8325544,899,Fenway/Kenmore,5,NA,2,3,90,10,https://www.airbnb.com/rooms/8325544
8334845,899,Fenway/Kenmore,5,NA,2,3,80,3,https://www.airbnb.com/rooms/8334845
8335210,199,Fenway/Kenmore,5,NA,2,2,60,1,https://www.airbnb.com/rooms/8335210
8336609,899,Fenway/Kenmore,5,NA,2,3,93,6,https://www.airbnb.com/rooms/8336609
8381472,400,South End,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/8381472
8390793,57,North End,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/8390793
8402408,80,South End,2,NA,1,1,97,420,https://www.airbnb.com/rooms/8402408
8403945,68,Beacon Hill,2,NA,1,1,90,93,https://www.airbnb.com/rooms/8403945
8490356,56,Hyde Park,1,NA,1,1,95,34,https://www.airbnb.com/rooms/8490356
8518237,225,Allston-Brighton,2,NA,1,1,100,222,https://www.airbnb.com/rooms/8518237
8538265,75,Dorchester,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/8538265
8552338,53,Allston-Brighton,2,NA,1,1,96,27,https://www.airbnb.com/rooms/8552338
8584276,189,Back Bay,3,NA,2,3,88,9,https://www.airbnb.com/rooms/8584276
8607856,298,Allston-Brighton,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/8607856
8634599,157,Jamaica Plain,2,NA,1,1,91,41,https://www.airbnb.com/rooms/8634599
8645254,45,Hyde Park,1,NA,1,1,100,12,https://www.airbnb.com/rooms/8645254
8732121,71,Beacon Hill,2,NA,1,1,94,182,https://www.airbnb.com/rooms/8732121
8734707,94,Roxbury,2,NA,1,2,98,130,https://www.airbnb.com/rooms/8734707
8735827,94,Roxbury,2,NA,1,1,96,101,https://www.airbnb.com/rooms/8735827
8747720,225,Beacon Hill,2,NA,1,1,100,6,https://www.airbnb.com/rooms/8747720
8815738,300,Roxbury,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/8815738
8859689,250,East Boston,6,NA,3,3,93,61,https://www.airbnb.com/rooms/8859689
8884103,75,Beacon Hill,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/8884103
8904297,70,Mattapan,4,NA,1,0,92,61,https://www.airbnb.com/rooms/8904297
8904656,75,Mattapan,4,NA,1,2,90,38,https://www.airbnb.com/rooms/8904656
8908145,151,Jamaica Plain,2,NA,1,1,88,15,https://www.airbnb.com/rooms/8908145
8923817,146,Jamaica Plain,2,NA,1,1,90,24,https://www.airbnb.com/rooms/8923817
8947232,38,Dorchester,1,NA,1,1,82,12,https://www.airbnb.com/rooms/8947232
9078998,150,Beacon Hill,2,NA,1,1,93,12,https://www.airbnb.com/rooms/9078998
9114896,75,Allston-Brighton,4,NA,2,2,94,61,https://www.airbnb.com/rooms/9114896
9130532,110,Fenway/Kenmore,2,NA,NA,1,90,2,https://www.airbnb.com/rooms/9130532
9133627,80,Beacon Hill,2,NA,1,1,91,151,https://www.airbnb.com/rooms/9133627
9148781,147,South End,2,NA,1,1,96,15,https://www.airbnb.com/rooms/9148781
9166393,60,Roxbury,2,NA,1,1,100,1,https://www.airbnb.com/rooms/9166393
9169272,130,Beacon Hill,2,NA,1,1,NA,1,https://www.airbnb.com/rooms/9169272
9180947,65,Back Bay,2,NA,NA,1,97,282,https://www.airbnb.com/rooms/9180947
9216838,26,Allston-Brighton,2,NA,1,1,98,11,https://www.airbnb.com/rooms/9216838
9218312,85,Roslindale,2,NA,1,1,99,139,https://www.airbnb.com/rooms/9218312
9231486,210,Back Bay,5,NA,2,3,99,177,https://www.airbnb.com/rooms/9231486
9327506,450,Back Bay,5,NA,3,3,100,1,https://www.airbnb.com/rooms/9327506
9346513,320,Back Bay,2,NA,1,1,98,36,https://www.airbnb.com/rooms/9346513
9349614,150,Jamaica Plain,4,NA,2,2,80,1,https://www.airbnb.com/rooms/9349614
9349646,100,Jamaica Plain,2,NA,1,1,100,1,https://www.airbnb.com/rooms/9349646
9382898,70,East Boston,2,NA,1,1,94,268,https://www.airbnb.com/rooms/9382898
9393163,90,Fenway/Kenmore,2,NA,1,1,NA,1,https://www.airbnb.com/rooms/9393163
9473816,159,Back Bay,5,NA,1,2,100,2,https://www.airbnb.com/rooms/9473816
9532771,80,Jamaica Plain,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/9532771
9616816,210,Roxbury,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/9616816
9677207,150,Back Bay,2,NA,1,1,95,4,https://www.airbnb.com/rooms/9677207
9685076,34,Dorchester,1,NA,1,1,91,13,https://www.airbnb.com/rooms/9685076
9685085,33,Dorchester,1,NA,1,1,93,15,https://www.airbnb.com/rooms/9685085
9685102,51,Allston-Brighton,2,NA,1,2,94,197,https://www.airbnb.com/rooms/9685102
9731479,120,South End,4,NA,2,2,97,166,https://www.airbnb.com/rooms/9731479
9813223,79,Allston-Brighton,2,NA,NA,1,96,87,https://www.airbnb.com/rooms/9813223
9834727,204,North End,2,NA,1,0,94,127,https://www.airbnb.com/rooms/9834727
9878725,56,Allston-Brighton,2,NA,1,1,100,1,https://www.airbnb.com/rooms/9878725
9900315,140,Charlestown,2,NA,1,1,98,59,https://www.airbnb.com/rooms/9900315
9941923,192,Fenway/Kenmore,6,NA,2,2,NA,0,https://www.airbnb.com/rooms/9941923
9970895,159,South End,2,NA,1,1,100,10,https://www.airbnb.com/rooms/9970895
10085431,50,Jamaica Plain,2,NA,2,2,100,2,https://www.airbnb.com/rooms/10085431
10116726,514,Fenway/Kenmore,3,NA,1,2,90,2,https://www.airbnb.com/rooms/10116726
10116914,514,Fenway/Kenmore,3,NA,1,1,95,4,https://www.airbnb.com/rooms/10116914
10135564,514,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/10135564
10136459,514,Fenway/Kenmore,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/10136459
10249798,150,Dorchester,1,NA,3,0,97,46,https://www.airbnb.com/rooms/10249798
10279083,50,Roslindale,2,NA,1,1,100,20,https://www.airbnb.com/rooms/10279083
10299047,175,Jamaica Plain,4,NA,2,2,93,44,https://www.airbnb.com/rooms/10299047
10411383,380,East Boston,6,NA,3,3,94,18,https://www.airbnb.com/rooms/10411383
10427199,219,South End,2,NA,NA,1,91,103,https://www.airbnb.com/rooms/10427199
10427882,229,South End,4,NA,1,1,91,68,https://www.airbnb.com/rooms/10427882
10494118,150,Jamaica Plain,6,NA,2,4,95,35,https://www.airbnb.com/rooms/10494118
10524872,34,Allston-Brighton,1,NA,1,1,93,14,https://www.airbnb.com/rooms/10524872
10575430,100,Dorchester,4,NA,4,4,93,3,https://www.airbnb.com/rooms/10575430
10627514,78,Jamaica Plain,2,NA,1,1,91,24,https://www.airbnb.com/rooms/10627514
10634364,150,South End,4,NA,1,1,99,20,https://www.airbnb.com/rooms/10634364
10787333,129,Roxbury,2,NA,1,1,98,53,https://www.airbnb.com/rooms/10787333
10835494,110,Allston-Brighton,4,NA,2,2,96,67,https://www.airbnb.com/rooms/10835494
10857914,950,Beacon Hill,6,NA,4,4,99,56,https://www.airbnb.com/rooms/10857914
10883063,99,Jamaica Plain,3,NA,1,2,96,72,https://www.airbnb.com/rooms/10883063
11202183,106,Beacon Hill,3,NA,NA,2,97,377,https://www.airbnb.com/rooms/11202183
11223924,117,Back Bay,3,NA,1,1,99,259,https://www.airbnb.com/rooms/11223924
11240774,95,Fenway/Kenmore,2,NA,1,1,94,14,https://www.airbnb.com/rooms/11240774
11258721,32,Dorchester,1,NA,1,1,89,9,https://www.airbnb.com/rooms/11258721
11343485,100,Beacon Hill,3,NA,1,2,93,34,https://www.airbnb.com/rooms/11343485
11370704,149,Jamaica Plain,6,NA,2,2,97,8,https://www.airbnb.com/rooms/11370704
11376403,33,Dorchester,1,NA,1,1,93,11,https://www.airbnb.com/rooms/11376403
11462476,65,Back Bay,2,NA,1,0,89,150,https://www.airbnb.com/rooms/11462476
11492423,99,South Boston,2,NA,1,1,95,136,https://www.airbnb.com/rooms/11492423
11512755,75,Allston-Brighton,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/11512755
11528125,50,Allston-Brighton,2,NA,1,1,100,1,https://www.airbnb.com/rooms/11528125
11553697,200,Jamaica Plain,4,NA,2,2,95,13,https://www.airbnb.com/rooms/11553697
11592154,298,Fenway/Kenmore,2,NA,1,2,100,2,https://www.airbnb.com/rooms/11592154
11639480,50,Roxbury,1,NA,1,1,95,13,https://www.airbnb.com/rooms/11639480
11739985,188,Jamaica Plain,5,NA,2,4,97,178,https://www.airbnb.com/rooms/11739985
11759332,37,Dorchester,1,NA,1,1,93,9,https://www.airbnb.com/rooms/11759332
11760822,111,Allston-Brighton,4,NA,1,1,97,126,https://www.airbnb.com/rooms/11760822
11813641,103,North End,2,NA,1,1,93,22,https://www.airbnb.com/rooms/11813641
11871190,34,Allston-Brighton,1,NA,1,1,97,12,https://www.airbnb.com/rooms/11871190
11924459,85,North End,2,NA,1,1,98,255,https://www.airbnb.com/rooms/11924459
12040113,57,Mattapan,5,NA,2,4,95,194,https://www.airbnb.com/rooms/12040113
12085989,99,Charlestown,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/12085989
12103501,32,Dorchester,1,NA,1,1,90,10,https://www.airbnb.com/rooms/12103501
12175961,34,Dorchester,1,NA,1,1,91,7,https://www.airbnb.com/rooms/12175961
12190053,175,Jamaica Plain,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/12190053
12191871,169,Jamaica Plain,5,NA,2,3,96,156,https://www.airbnb.com/rooms/12191871
12205324,450,Back Bay,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/12205324
12232615,250,Downtown Crossing,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/12232615
12246137,849,Fenway/Kenmore,3,NA,1,2,80,1,https://www.airbnb.com/rooms/12246137
12247217,899,Fenway/Kenmore,5,NA,2,3,92,5,https://www.airbnb.com/rooms/12247217
12253499,100,Allston-Brighton,1,NA,NA,1,93,40,https://www.airbnb.com/rooms/12253499
12254831,55,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/12254831
12264926,329,Back Bay,2,NA,NA,2,NA,0,https://www.airbnb.com/rooms/12264926
12265127,60,Allston-Brighton,1,NA,1,1,97,6,https://www.airbnb.com/rooms/12265127
12269155,141,North End,2,NA,1,1,97,390,https://www.airbnb.com/rooms/12269155
12287958,180,South End,2,NA,NA,0,100,37,https://www.airbnb.com/rooms/12287958
12290886,198,South End,4,NA,1,2,90,31,https://www.airbnb.com/rooms/12290886
12306135,45,North End,6,NA,2,1,NA,0,https://www.airbnb.com/rooms/12306135
12336281,33,Allston-Brighton,1,NA,1,1,91,15,https://www.airbnb.com/rooms/12336281
12343708,36,Roxbury,1,NA,1,1,98,9,https://www.airbnb.com/rooms/12343708
12344142,122,East Boston,2,NA,1,2,96,118,https://www.airbnb.com/rooms/12344142
12351909,128,Roxbury,4,NA,NA,1,95,192,https://www.airbnb.com/rooms/12351909
12359181,750,Fenway/Kenmore,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/12359181
12368082,50,Roxbury,1,NA,1,1,94,16,https://www.airbnb.com/rooms/12368082
12372052,99,Cambridge,4,NA,2,1,94,63,https://www.airbnb.com/rooms/12372052
12489916,281,Back Bay,4,NA,2,2,98,12,https://www.airbnb.com/rooms/12489916
12492474,38,Dorchester,1,NA,1,1,100,12,https://www.airbnb.com/rooms/12492474
12496332,61,South End,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/12496332
12535687,125,Roslindale,3,NA,NA,2,96,44,https://www.airbnb.com/rooms/12535687
12581300,65,South Boston,2,NA,1,1,98,11,https://www.airbnb.com/rooms/12581300
12599820,175,North End,2,NA,1,1,100,3,https://www.airbnb.com/rooms/12599820
12672097,146,Fenway/Kenmore,4,NA,2,2,97,128,https://www.airbnb.com/rooms/12672097
12756776,200,Roxbury,8,NA,3,4,86,18,https://www.airbnb.com/rooms/12756776
12781774,99,Jamaica Plain,2,NA,NA,1,97,69,https://www.airbnb.com/rooms/12781774
12901078,55,Dorchester,2,NA,1,1,93,42,https://www.airbnb.com/rooms/12901078
12904318,49,Dorchester,1,NA,1,1,91,7,https://www.airbnb.com/rooms/12904318
12949270,65,Jamaica Plain,2,NA,1,1,97,12,https://www.airbnb.com/rooms/12949270
12950332,37,Roxbury,1,NA,1,1,96,9,https://www.airbnb.com/rooms/12950332
12997334,99,Allston-Brighton,4,NA,1,2,100,9,https://www.airbnb.com/rooms/12997334
13029806,210,South End,2,NA,1,1,98,30,https://www.airbnb.com/rooms/13029806
13032590,169,Cambridge,6,NA,3,3,98,336,https://www.airbnb.com/rooms/13032590
13044229,150,South Boston,2,NA,1,1,96,20,https://www.airbnb.com/rooms/13044229
13046976,147,East Boston,4,NA,1,2,97,37,https://www.airbnb.com/rooms/13046976
13063952,59,Cambridge,2,NA,1,1,96,18,https://www.airbnb.com/rooms/13063952
13077603,35,Roxbury,1,NA,1,1,97,20,https://www.airbnb.com/rooms/13077603
13078025,135,Fenway/Kenmore,3,NA,1,1,99,43,https://www.airbnb.com/rooms/13078025
13082258,52,Fenway/Kenmore,1,NA,1,1,80,2,https://www.airbnb.com/rooms/13082258
13083058,100,Fenway/Kenmore,2,NA,NA,1,100,12,https://www.airbnb.com/rooms/13083058
13091712,314,Charlestown,8,NA,3,4,100,19,https://www.airbnb.com/rooms/13091712
13166405,36,Allston-Brighton,1,NA,1,1,96,5,https://www.airbnb.com/rooms/13166405
13173203,70,Back Bay,4,NA,1,1,81,38,https://www.airbnb.com/rooms/13173203
13173362,83,Back Bay,2,NA,1,0,100,1,https://www.airbnb.com/rooms/13173362
13188501,70,Back Bay,2,NA,NA,1,85,16,https://www.airbnb.com/rooms/13188501
13239143,36,Roxbury,1,NA,1,1,100,7,https://www.airbnb.com/rooms/13239143
13239882,36,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/13239882
13242393,36,Roxbury,1,NA,1,1,100,3,https://www.airbnb.com/rooms/13242393
13249829,129,Beacon Hill,4,NA,2,2,100,7,https://www.airbnb.com/rooms/13249829
13249923,36,Roxbury,1,NA,1,1,100,3,https://www.airbnb.com/rooms/13249923
13258244,30,Roxbury,1,NA,1,1,100,13,https://www.airbnb.com/rooms/13258244
13298137,33,Roxbury,1,NA,1,1,100,2,https://www.airbnb.com/rooms/13298137
13318522,179,Roslindale,5,NA,3,4,84,5,https://www.airbnb.com/rooms/13318522
13327034,73,Allston-Brighton,1,NA,1,1,95,116,https://www.airbnb.com/rooms/13327034
13333623,175,South Boston,3,NA,1,1,NA,0,https://www.airbnb.com/rooms/13333623
13345701,73,Allston-Brighton,1,NA,1,1,93,189,https://www.airbnb.com/rooms/13345701
13378923,100,South End,2,NA,NA,1,99,159,https://www.airbnb.com/rooms/13378923
13378936,66,South End,4,NA,1,1,99,130,https://www.airbnb.com/rooms/13378936
13393418,117,East Boston,2,NA,1,1,94,557,https://www.airbnb.com/rooms/13393418
13394184,30,East Boston,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/13394184
13422887,35,Roxbury,1,NA,1,1,100,1,https://www.airbnb.com/rooms/13422887
13450030,73,Allston-Brighton,1,NA,1,1,93,119,https://www.airbnb.com/rooms/13450030
13478868,41,Allston-Brighton,1,NA,1,1,97,7,https://www.airbnb.com/rooms/13478868
13494185,95,South End,2,NA,1,0,99,165,https://www.airbnb.com/rooms/13494185
13510994,175,South Boston,2,NA,1,1,95,24,https://www.airbnb.com/rooms/13510994
13513696,150,Roxbury,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/13513696
13515084,73,Allston-Brighton,1,NA,1,1,93,163,https://www.airbnb.com/rooms/13515084
13530359,42,Allston-Brighton,1,NA,1,1,100,1,https://www.airbnb.com/rooms/13530359
13546414,51,Dorchester,5,NA,1,2,89,270,https://www.airbnb.com/rooms/13546414
13547301,200,Roslindale,5,NA,3,4,99,102,https://www.airbnb.com/rooms/13547301
13555596,100,South Boston,2,NA,1,1,100,1,https://www.airbnb.com/rooms/13555596
13578425,37,Roxbury,1,NA,1,1,100,2,https://www.airbnb.com/rooms/13578425
13594886,162,East Boston,2,NA,1,1,96,551,https://www.airbnb.com/rooms/13594886
13613812,100,Dorchester,2,NA,1,2,NA,0,https://www.airbnb.com/rooms/13613812
13656969,40,Allston-Brighton,1,NA,1,1,89,7,https://www.airbnb.com/rooms/13656969
13672165,125,South Boston,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/13672165
13675884,38,Roxbury,1,NA,1,1,100,2,https://www.airbnb.com/rooms/13675884
13684319,40,Allston-Brighton,1,NA,1,1,98,8,https://www.airbnb.com/rooms/13684319
13686161,129,Downtown Crossing,3,NA,1,2,90,46,https://www.airbnb.com/rooms/13686161
13697676,28,Hyde Park,1,NA,1,1,87,11,https://www.airbnb.com/rooms/13697676
13714817,175,South End,2,NA,1,1,98,59,https://www.airbnb.com/rooms/13714817
13719227,40,Allston-Brighton,1,NA,1,1,96,6,https://www.airbnb.com/rooms/13719227
13723404,129,Downtown Crossing,2,NA,1,1,90,57,https://www.airbnb.com/rooms/13723404
13796564,75,Roxbury,2,NA,1,1,90,4,https://www.airbnb.com/rooms/13796564
13810937,85,Beacon Hill,1,NA,1,1,90,2,https://www.airbnb.com/rooms/13810937
13830152,59,Cambridge,2,NA,1,1,97,30,https://www.airbnb.com/rooms/13830152
13863117,89,South Boston,2,NA,1,1,85,26,https://www.airbnb.com/rooms/13863117
13864196,109,South Boston,2,NA,1,1,84,41,https://www.airbnb.com/rooms/13864196
13864415,109,South Boston,2,NA,1,1,86,35,https://www.airbnb.com/rooms/13864415
13866351,185,Dorchester,8,NA,3,6,98,64,https://www.airbnb.com/rooms/13866351
13907143,42,Hyde Park,2,NA,1,1,97,7,https://www.airbnb.com/rooms/13907143
13908031,158,East Boston,2,NA,1,1,97,142,https://www.airbnb.com/rooms/13908031
13924495,399,South Boston,6,NA,4,4,86,42,https://www.airbnb.com/rooms/13924495
13926284,150,Beacon Hill,4,NA,1,1,100,2,https://www.airbnb.com/rooms/13926284
13959444,357,Roxbury,4,NA,2,2,100,57,https://www.airbnb.com/rooms/13959444
13978700,569,Roxbury,6,NA,3,4,80,9,https://www.airbnb.com/rooms/13978700
13993185,74,Beacon Hill,3,NA,1,1,97,213,https://www.airbnb.com/rooms/13993185
14035943,278,North End,7,NA,3,4,95,115,https://www.airbnb.com/rooms/14035943
